date,Kejadian,Penyebab,Keterangan,Lokasi,Posisi,hujan_0,hujan_300,hujan_600,hujan_900,hujan_1200,hujan_1500,hujan_2100,min_hujan,max_hujan,avg_hujan
2021-01-06,Tidak Banjir,,,Cilacap,,3.5,2.4,1.7,0.0,0.0,3.8,0.3,0.0,3.8,1.6714285714285717
2021-01-07,Tidak Banjir,,,Cilacap,,1.9,11.4,8.4,0.0,0.1,1.5,3.9,0.0,11.4,3.885714285714286
2021-01-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.0,0.3,1.4,0.0,1.4,0.2714285714285714
2021-01-09,Tidak Banjir,,,Cilacap,,0.0,0.3,0.0,0.0,0.2,0.2,1.2,0.0,1.2,0.2714285714285714
2021-01-10,Tidak Banjir,,,Cilacap,,0.6,0.3,0.0,0.0,0.2,0.0,1.4,0.0,1.4,0.3571428571428571
2021-01-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.4,5.1,0.0,5.1,0.9285714285714286
2021-01-12,Tidak Banjir,,,Cilacap,,0.9,2.0,0.8,0.3,0.1,0.8,2.7,0.1,2.7,1.0857142857142856
2021-01-13,Banjir,,TMA ± 20 – 125 cm,Cilacap,"-7.68467, 108.84784",1.5,0.4,0.6,0.3,0.7,0.3,1.6,0.3,1.6,0.7714285714285715
2021-01-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,Tidak Banjir,,,Cilacap,,0.0,2.0,0.5,0.0,0.0,1.5,2.0,0.0,2.0,0.8571428571428571
2021-01-18,Tidak Banjir,,,Cilacap,,0.0,0.3,0.0,0.0,9.5,0.0,0.0,0.0,9.5,1.4
2021-01-19,Tidak Banjir,,,Cilacap,,0.0,0.4,0.4,0.0,0.0,0.1,0.0,0.0,0.4,0.1285714285714286
2021-01-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.6,0.0,2.2,0.0,2.2,0.4285714285714285
2021-01-21,Tidak Banjir,,,Cilacap,,1.2,0.0,0.0,0.0,0.0,1.5,5.8,0.0,5.8,1.2142857142857142
2021-01-22,Tidak Banjir,,,Cilacap,,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2285714285714286
2021-01-23,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857
2021-01-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,1.7,0.3
2021-01-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.4,2.3,0.0,2.3,0.4142857142857142
2021-01-26,Tidak Banjir,,,Cilacap,,0.4,0.9,0.0,0.0,0.4,5.2,1.2,0.0,5.2,1.157142857142857
2021-01-27,Tidak Banjir,,,Cilacap,,0.2,2.6,0.4,0.3,0.5,0.5,0.1,0.1,2.6,0.6571428571428571
2021-01-28,Tidak Banjir,,,Cilacap,,0.7,1.0,2.4,2.0,6.4,0.3,0.0,0.0,6.4,1.8285714285714287
2021-01-29,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.0,1.2,3.5,0.0,3.5,0.6857142857142857
2021-01-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,3.1,0.2,0.0,3.1,0.4714285714285715
2021-01-31,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.0,1.5,0.2285714285714286
2021-02-01,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,8.9,1.2,0.0,8.9,1.4428571428571428
2021-02-02,Tidak Banjir,,,Cilacap,,0.0,0.7,0.0,0.0,0.0,1.6,4.9,0.0,4.9,1.0285714285714287
2021-02-03,Tidak Banjir,,,Cilacap,,1.2,0.6,0.2,0.2,0.2,0.7,1.7,0.2,1.7,0.6857142857142857
2021-02-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.0,0.3,1.1,0.0,1.1,0.2142857142857142
2021-02-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.4,0.1,1.3,0.0,1.3,0.2571428571428572
2021-02-06,Banjir,, TMA ± 50 – 70 cm,Cilacap,"-7.6102, 108.84891",0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0285714285714285
2021-02-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,1.7,0.0,1.7,0.2714285714285714
2021-02-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,13.7,1.9,0.0,13.7,2.2285714285714286
2021-02-09,Tidak Banjir,,,Cilacap,,0.9,0.0,0.0,0.0,0.2,7.7,1.7,0.0,7.7,1.5
2021-02-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.3,1.0,6.0,0.0,6.0,1.0714285714285714
2021-02-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.3,2.0,2.8,0.0,2.8,0.7571428571428571
2021-02-12,Tidak Banjir,,,Cilacap,,1.7,1.1,0.0,0.0,1.7,2.6,2.4,0.0,2.6,1.3571428571428572
2021-02-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.0,1.5,0.2428571428571428
2021-02-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.2,0.8,0.3,2.2,0.0,2.2,0.5285714285714286
2021-02-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.3,3.4,2.5,0.0,3.4,0.9142857142857144
2021-02-16,Tidak Banjir,,,Cilacap,,0.0,0.4,0.0,0.2,0.0,0.0,2.2,0.0,2.2,0.4
2021-02-17,Tidak Banjir,,,Cilacap,,1.5,0.6,0.6,0.6,0.4,0.2,0.0,0.0,1.5,0.5571428571428572
2021-02-18,Tidak Banjir,,,Cilacap,,0.0,0.2,0.0,0.0,0.3,0.3,1.5,0.0,1.5,0.3285714285714285
2021-02-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,1.1,0.1714285714285714
2021-02-20,Tidak Banjir,,,Cilacap,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2428571428571428
2021-02-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,0.2714285714285714
2021-02-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.2,2.4,0.0,2.4,0.5142857142857142
2021-02-23,Tidak Banjir,,,Cilacap,,0.0,0.1,0.2,0.1,0.0,0.5,0.0,0.0,0.5,0.1285714285714286
2021-02-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.4,0.0,0.0,1.4,0.8,0.0,1.4,0.3714285714285714
2021-02-25,Tidak Banjir,,,Cilacap,,0.4,0.0,0.0,0.0,0.0,14.2,3.0,0.0,14.2,2.5142857142857147
2021-02-26,Tidak Banjir,,,Cilacap,,1.8,0.0,0.0,0.0,0.2,6.5,1.3,0.0,6.5,1.4
2021-02-27,Tidak Banjir,,,Cilacap,,1.7,0.0,0.2,0.0,0.1,0.2,1.1,0.0,1.7,0.4714285714285715
2021-02-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.5,2.5,0.0,2.5,0.5714285714285714
2021-03-01,Tidak Banjir,,,Cilacap,,0.0,0.0,0.3,0.0,0.0,0.0,0.8,0.0,0.8,0.1571428571428571
2021-03-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0714285714285714
2021-03-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,5.5,3.4,0.0,5.5,1.2714285714285716
2021-03-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.3,1.6,0.0,0.0,1.6,0.2857142857142857
2021-03-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0142857142857142
2021-03-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,11.8,2.1,0.0,11.8,2.0142857142857142
2021-03-07,Tidak Banjir,,,Cilacap,,3.2,2.2,1.2,1.0,0.3,0.0,2.2,0.0,3.2,1.442857142857143
2021-03-08,Tidak Banjir,,,Cilacap,,0.7,0.0,0.0,0.0,0.2,1.4,0.2,0.0,1.4,0.3571428571428571
2021-03-09,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,0.3285714285714286
2021-03-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.0,1.5,0.2285714285714286
2021-03-11,Tidak Banjir,,,Cilacap,,0.7,2.6,0.0,0.0,0.1,1.0,2.1,0.0,2.6,0.9285714285714286
2021-03-12,Tidak Banjir,,,Cilacap,,0.5,0.0,0.0,0.0,0.2,1.1,1.8,0.0,1.8,0.5142857142857143
2021-03-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0285714285714285
2021-03-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.0,1.3,0.2285714285714286
2021-03-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.2,0.0571428571428571
2021-03-16,Tidak Banjir,,,Cilacap,,0.0,1.0,1.8,0.0,0.1,6.0,1.4,0.0,6.0,1.4714285714285715
2021-03-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,3.6,1.2,0.0,3.6,0.7000000000000001
2021-03-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.8714285714285713
2021-03-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.2,2.7,1.0,0.0,2.7,0.5714285714285714
2021-03-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.1999999999999999
2021-03-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.0,1.9,2.7,0.0,2.7,0.6857142857142858
2021-03-23,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.2,3.9,1.5,0.0,3.9,0.8142857142857143
2021-03-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.0,0.2,6.2,2.4,0.0,6.2,1.2857142857142858
2021-03-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.2,1.4,0.0,1.4,0.3714285714285714
2021-03-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.0,1.8,0.2714285714285714
2021-03-27,Tidak Banjir,,,Cilacap,,1.4,0.0,0.0,0.1,0.1,0.0,1.2,0.0,1.4,0.3999999999999999
2021-03-28,Tidak Banjir,,,Cilacap,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0285714285714285
2021-03-29,Tidak Banjir,,,Cilacap,,0.2,0.0,1.0,0.2,5.0,1.0,0.3,0.0,5.0,1.1
2021-03-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.1,0.5,2.2,0.7,0.0,2.2,0.5142857142857143
2021-03-31,Tidak Banjir,,,Cilacap,,0.7,1.4,1.3,0.2,0.0,8.1,0.1,0.0,8.1,1.6857142857142855
2021-04-01,Tidak Banjir,,,Cilacap,,0.5,0.7,2.2,0.3,1.0,0.4,0.0,0.0,2.2,0.7285714285714286
2021-04-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.0,1.8,0.2714285714285714
2021-04-03,Tidak Banjir,,,Cilacap,,0.3,1.0,2.2,0.2,0.0,0.0,5.2,0.0,5.2,1.2714285714285716
2021-04-04,Tidak Banjir,,,Cilacap,,1.3,0.2,0.0,0.1,0.0,1.3,3.4,0.0,3.4,0.9000000000000001
2021-04-05,Tidak Banjir,,,Cilacap,,1.1,0.2,0.0,0.0,0.1,1.0,1.1,0.0,1.1,0.5000000000000001
2021-04-06,Tidak Banjir,,,Cilacap,,0.0,0.3,0.0,0.0,0.0,5.9,0.4,0.0,5.9,0.942857142857143
2021-04-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0857142857142857
2021-04-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.0999999999999999
2021-04-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,5.7,0.0,0.0,5.7,0.8285714285714285
2021-04-11,Tidak Banjir,,,Cilacap,,1.3,0.2,0.9,0.7,0.2,1.5,0.0,0.0,1.5,0.6857142857142857
2021-04-12,Banjir,,,Cilacap,"-7.77621, 108.94053",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-04-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0714285714285714
2021-04-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,3.4,0.0,0.0,3.4,0.5142857142857143
2021-04-15,Tidak Banjir,,,Cilacap,,0.3,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.1285714285714286
2021-04-16,Tidak Banjir,,,Cilacap,,1.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.2,0.2142857142857142
2021-04-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0714285714285714
2021-04-18,Tidak Banjir,,,Cilacap,,0.0,0.1,0.0,0.1,3.6,0.0,0.0,0.0,3.6,0.5428571428571429
2021-04-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.8,0.1285714285714286
2021-04-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,3.9,0.0,0.0,3.9,0.5714285714285714
2021-04-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0428571428571428
2021-04-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0285714285714285
2021-04-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0285714285714285
2021-04-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.2,0.0857142857142857
2021-04-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0999999999999999
2021-05-01,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,7.2,0.3,0.0,7.2,1.1142857142857143
2021-05-02,Tidak Banjir,,,Cilacap,,0.3,0.2,0.3,0.2,0.4,0.0,0.0,0.0,0.4,0.1999999999999999
2021-05-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.3,0.5,0.0,0.0,0.5,0.1285714285714286
2021-05-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.3,0.1142857142857143
2021-05-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,1.4,0.2285714285714285
2021-05-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,3.3,1.1,0.0,3.3,0.6571428571428571
2021-05-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.5,0.0999999999999999
2021-05-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.0,0.4,0.1
2021-05-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0428571428571428
2021-05-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.0428571428571428
2021-05-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0142857142857142
2021-05-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0428571428571428
2021-05-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.2,0.6,0.0,0.0,0.6,0.1285714285714286
2021-05-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,1.6,3.1,0.5,0.0,3.1,0.7714285714285715
2021-05-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0857142857142857
2021-05-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.4,0.0999999999999999
2021-05-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,2.2,0.5,0.0,2.2,0.3857142857142857
2021-05-18,Tidak Banjir,,,Cilacap,,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0714285714285714
2021-05-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0428571428571428
2021-05-21,Tidak Banjir,,,Cilacap,,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0999999999999999
2021-05-22,Tidak Banjir,,,Cilacap,,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.1999999999999999
2021-05-23,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,1.1,0.2
2021-05-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,2.6,1.3,0.0,2.6,0.5857142857142857
2021-05-25,Tidak Banjir,,,Cilacap,,0.0,0.5,0.1,0.2,0.1,3.9,0.0,0.0,3.9,0.6857142857142857
2021-05-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.6,0.1428571428571428
2021-05-27,Tidak Banjir,,,Cilacap,,0.3,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.1285714285714285
2021-05-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0142857142857142
2021-05-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,3.2,1.2,0.0,0.0,3.2,0.6428571428571429
2021-05-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.3,0.0714285714285714
2021-05-31,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0857142857142857
2021-06-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,4.4,0.6285714285714287
2021-06-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0428571428571428
2021-06-04,Tidak Banjir,,,Cilacap,,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.1428571428571428
2021-06-05,Tidak Banjir,,,Cilacap,,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.2,0.1857142857142857
2021-06-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0285714285714285
2021-06-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0285714285714285
2021-06-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.0,0.2,2.3,0.4,0.0,2.3,0.4428571428571428
2021-06-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.2,0.0,0.1,1.3,0.0,1.3,0.2571428571428572
2021-06-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.5,0.0999999999999999
2021-06-15,Tidak Banjir,,,Cilacap,,0.1,0.8,0.0,0.1,0.1,3.4,0.2,0.0,3.4,0.6714285714285715
2021-06-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.4,0.1,0.1,2.8,1.6,0.0,2.8,0.7142857142857143
2021-06-17,Tidak Banjir,,,Cilacap,,0.8,1.1,0.3,0.9,1.8,0.7,0.3,0.3,1.8,0.8428571428571429
2021-06-18,Tidak Banjir,,,Cilacap,,0.2,0.0,0.4,0.0,0.5,3.2,0.0,0.0,3.2,0.6142857142857144
2021-06-19,Tidak Banjir,,,Cilacap,,0.0,0.1,0.0,0.0,0.1,1.2,0.0,0.0,1.2,0.1999999999999999
2021-06-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.5,1.1,0.0,0.0,1.1,0.2285714285714286
2021-06-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,1.4,0.2571428571428571
2021-06-22,Tidak Banjir,,,Cilacap,,0.3,0.2,0.0,0.1,0.0,0.2,0.2,0.0,0.3,0.1428571428571428
2021-06-23,Tidak Banjir,,,Cilacap,,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0428571428571428
2021-06-24,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,1.3,0.4,0.2,0.0,1.3,0.2857142857142857
2021-06-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,4.5,3.6,1.1,0.0,4.5,1.3142857142857145
2021-06-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,6.7,0.1,1.7,0.0,6.7,1.2428571428571429
2021-06-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,2.8,0.2,0.8,0.0,2.8,0.5571428571428572
2021-06-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0428571428571428
2021-06-29,Tidak Banjir,,,Cilacap,,0.0,0.1,0.0,0.0,0.1,3.7,2.4,0.0,3.7,0.9000000000000001
2021-06-30,Tidak Banjir,,,Cilacap,,0.0,0.4,0.0,0.3,0.8,0.1,1.1,0.0,1.1,0.3857142857142857
2021-07-01,Banjir,,,Cilacap,"-7.95133, 108.89066",0.6,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.9,0.2428571428571428
2021-07-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0571428571428571
2021-07-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0142857142857142
2021-07-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.0714285714285714
2021-07-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-07-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.0,1.5,0.2571428571428572
2021-07-10,Tidak Banjir,,,Cilacap,,0.0,2.0,0.3,0.3,0.2,0.0,0.0,0.0,2.0,0.3999999999999999
2021-07-11,Tidak Banjir,,,Cilacap,,0.0,0.8,0.5,0.0,0.1,0.0,0.3,0.0,0.8,0.2428571428571428
2021-07-12,Tidak Banjir,,,Cilacap,,1.8,1.6,2.2,0.2,0.0,0.3,0.0,0.0,2.2,0.8714285714285716
2021-07-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.3571428571428571
2021-07-14,Tidak Banjir,,,Cilacap,,0.9,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.3142857142857143
2021-07-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.5,0.1285714285714286
2021-07-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0428571428571428
2021-07-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.5
2021-07-21,Banjir,"Hujan intensitas tinggi dari tgl 20 Juli 2021 jam 21.00 WIB sd 21 Juli 2021 jam 08.00 dan menyebabkan Sungai Jambu, Ds. Cilibang, Kec. Jeruklegi meluap",TMA 50 –150 cm,Cilacap,"-7.53741, 108.81542",0.0,0.0,0.1,0.0,0.0,2.9,0.0,0.0,2.9,0.4285714285714285
2021-07-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
