date,Kejadian,hujan_0,hujan_300,hujan_600,hujan_900,hujan_1200,hujan_1500,hujan_2100,min_hujan,max_hujan,avg_hujan
2021-04-05,Tidak Banjir,1.1,0.2,0.0,0.0,0.1,1.0,1.1,0.0,1.1,0.5000000000000001
2021-04-06,Tidak Banjir,0.0,0.3,0.0,0.0,0.0,5.9,0.4,0.0,5.9,0.942857142857143
2021-04-07,Tidak Banjir,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.08571428571428573
2021-04-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.09999999999999999
2021-04-10,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,5.7,0.0,0.0,5.7,0.8285714285714285
2021-04-11,Tidak Banjir,1.3,0.2,0.9,0.7,0.2,1.5,0.0,0.0,1.5,0.6857142857142857
2021-04-12,Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-04-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.07142857142857142
2021-04-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,3.4,0.0,0.0,3.4,0.5142857142857143
2021-04-15,Tidak Banjir,0.3,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.1285714285714286
2021-04-16,Tidak Banjir,1.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.2,0.21428571428571427
2021-04-17,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.07142857142857142
2021-04-18,Tidak Banjir,0.0,0.1,0.0,0.1,3.6,0.0,0.0,0.0,3.6,0.5428571428571429
2021-04-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.8,0.1285714285714286
2021-04-20,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,3.9,0.0,0.0,3.9,0.5714285714285714
2021-04-21,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.042857142857142864
2021-04-22,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.028571428571428574
2021-04-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.028571428571428574
2021-04-28,Tidak Banjir,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.2,0.08571428571428573
2021-04-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,Tidak Banjir,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.09999999999999999
2021-05-01,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,7.2,0.3,0.0,7.2,1.1142857142857143
2021-05-02,Tidak Banjir,0.3,0.2,0.3,0.2,0.4,0.0,0.0,0.0,0.4,0.19999999999999998
2021-05-03,Tidak Banjir,0.0,0.0,0.1,0.0,0.3,0.5,0.0,0.0,0.5,0.1285714285714286
2021-05-04,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.3,0.1142857142857143
2021-05-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,1.4,0.22857142857142856
2021-05-06,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,3.3,1.1,0.0,3.3,0.6571428571428571
2021-05-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.5,0.09999999999999999
2021-05-08,Tidak Banjir,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.0,0.4,0.1
2021-05-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.042857142857142864
2021-05-10,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.042857142857142864
2021-05-11,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2021-05-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.04285714285714286
2021-05-13,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.6,0.0,0.0,0.6,0.1285714285714286
2021-05-14,Tidak Banjir,0.0,0.0,0.0,0.2,1.6,3.1,0.5,0.0,3.1,0.7714285714285715
2021-05-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.08571428571428572
2021-05-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.4,0.09999999999999999
2021-05-17,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,2.2,0.5,0.0,2.2,0.38571428571428573
2021-05-18,Tidak Banjir,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.07142857142857142
2021-05-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.04285714285714286
2021-05-21,Tidak Banjir,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.09999999999999999
2021-05-22,Tidak Banjir,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.19999999999999998
2021-05-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,1.1,0.2
2021-05-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,2.6,1.3,0.0,2.6,0.5857142857142857
2021-05-25,Tidak Banjir,0.0,0.5,0.1,0.2,0.1,3.9,0.0,0.0,3.9,0.6857142857142857
2021-05-26,Tidak Banjir,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.6,0.14285714285714285
2021-05-27,Tidak Banjir,0.3,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.12857142857142856
2021-05-28,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2021-05-29,Tidak Banjir,0.0,0.0,0.0,0.1,3.2,1.2,0.0,0.0,3.2,0.6428571428571429
2021-05-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.3,0.07142857142857142
2021-05-31,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.08571428571428573
2021-06-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,4.4,0.6285714285714287
2021-06-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.042857142857142864
2021-06-04,Tidak Banjir,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.14285714285714285
2021-06-05,Tidak Banjir,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.2,0.18571428571428572
2021-06-06,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.028571428571428574
2021-06-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.028571428571428574
2021-06-11,Tidak Banjir,0.0,0.0,0.2,0.0,0.2,2.3,0.4,0.0,2.3,0.4428571428571428
2021-06-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,Tidak Banjir,0.0,0.0,0.2,0.2,0.0,0.1,1.3,0.0,1.3,0.2571428571428572
2021-06-14,Tidak Banjir,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.5,0.09999999999999999
2021-06-15,Tidak Banjir,0.1,0.8,0.0,0.1,0.1,3.4,0.2,0.0,3.4,0.6714285714285715
2021-06-16,Tidak Banjir,0.0,0.0,0.4,0.1,0.1,2.8,1.6,0.0,2.8,0.7142857142857143
2021-06-17,Tidak Banjir,0.8,1.1,0.3,0.9,1.8,0.7,0.3,0.3,1.8,0.8428571428571429
2021-06-18,Tidak Banjir,0.2,0.0,0.4,0.0,0.5,3.2,0.0,0.0,3.2,0.6142857142857144
2021-06-19,Tidak Banjir,0.0,0.1,0.0,0.0,0.1,1.2,0.0,0.0,1.2,0.19999999999999998
2021-06-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.5,1.1,0.0,0.0,1.1,0.2285714285714286
2021-06-21,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,1.4,0.2571428571428571
2021-06-22,Tidak Banjir,0.3,0.2,0.0,0.1,0.0,0.2,0.2,0.0,0.3,0.14285714285714285
2021-06-23,Tidak Banjir,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.042857142857142864
2021-06-24,Tidak Banjir,0.1,0.0,0.0,0.0,1.3,0.4,0.2,0.0,1.3,0.28571428571428575
2021-06-25,Tidak Banjir,0.0,0.0,0.0,0.0,4.5,3.6,1.1,0.0,4.5,1.3142857142857143
2021-06-26,Tidak Banjir,0.0,0.0,0.0,0.2,6.7,0.1,1.7,0.0,6.7,1.2428571428571427
2021-06-27,Tidak Banjir,0.0,0.0,0.0,0.1,2.8,0.2,0.8,0.0,2.8,0.5571428571428572
2021-06-28,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.042857142857142864
2021-06-29,Tidak Banjir,0.0,0.1,0.0,0.0,0.1,3.7,2.4,0.0,3.7,0.9000000000000001
2021-06-30,Tidak Banjir,0.0,0.4,0.0,0.3,0.8,0.1,1.1,0.0,1.1,0.38571428571428573
2021-07-01,Banjir,0.6,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.9,0.24285714285714285
2021-07-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,Tidak Banjir,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.05714285714285715
2021-07-04,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2021-07-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.07142857142857142
2021-07-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-07-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.0,1.5,0.2571428571428572
2021-07-10,Tidak Banjir,0.0,2.0,0.3,0.3,0.2,0.0,0.0,0.0,2.0,0.39999999999999997
2021-07-11,Tidak Banjir,0.0,0.8,0.5,0.0,0.1,0.0,0.3,0.0,0.8,0.24285714285714288
2021-07-12,Tidak Banjir,1.8,1.6,2.2,0.2,0.0,0.3,0.0,0.0,2.2,0.8714285714285716
2021-07-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.35714285714285715
2021-07-14,Tidak Banjir,0.9,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.31428571428571433
2021-07-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.5,0.1285714285714286
2021-07-17,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.042857142857142864
2021-07-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.5
2021-07-21,Banjir,0.0,0.0,0.1,0.0,0.0,2.9,0.0,0.0,2.9,0.42857142857142855
2021-07-22,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-07-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.028571428571428574
2021-07-24,Tidak Banjir,0.0,0.0,0.0,0.9,0.3,1.7,1.0,0.0,1.7,0.5571428571428572
2021-07-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.028571428571428574
2021-07-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.3,0.07142857142857142
2021-08-01,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.6,0.2285714285714286
2021-08-02,Tidak Banjir,0.0,0.0,0.4,0.0,0.0,0.2,0.3,0.0,0.4,0.1285714285714286
2021-08-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.04285714285714286
2021-08-04,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2021-08-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.3,1.1,0.0,1.1,0.2285714285714286
2021-08-06,Tidak Banjir,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.05714285714285715
2021-08-07,Tidak Banjir,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.042857142857142864
2021-08-08,Tidak Banjir,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.05714285714285715
2021-08-09,Tidak Banjir,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285
2021-08-10,Tidak Banjir,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.3,0.1142857142857143
2021-08-11,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2021-08-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.05714285714285715
2021-08-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,Tidak Banjir,0.2,0.0,0.0,0.0,3.5,0.2,0.0,0.0,3.5,0.5571428571428572
2021-08-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.014285714285714287
2021-08-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.028571428571428574
2021-08-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-08-20,Tidak Banjir,0.1,1.1,0.3,0.2,0.6,0.4,5.5,0.1,5.5,1.1714285714285713
2021-08-21,Tidak Banjir,0.1,0.5,0.0,0.0,0.2,3.1,2.1,0.0,3.1,0.8571428571428571
2021-08-22,Tidak Banjir,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.05714285714285715
2021-08-23,Tidak Banjir,0.0,0.0,0.2,0.1,0.2,0.2,0.0,0.0,0.2,0.09999999999999999
2021-08-24,Tidak Banjir,0.0,0.0,0.0,0.1,0.4,2.0,0.0,0.0,2.0,0.35714285714285715
2021-08-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.05714285714285715
2021-08-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-08-29,Tidak Banjir,0.0,0.0,0.0,0.1,0.1,4.7,0.2,0.0,4.7,0.7285714285714286
2021-08-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.028571428571428574
2021-08-31,Tidak Banjir,0.0,0.0,0.0,0.0,3.7,0.9,1.9,0.0,3.7,0.9285714285714286
2021-09-01,Tidak Banjir,0.2,0.0,0.0,0.1,0.5,0.2,0.2,0.0,0.5,0.17142857142857143
2021-09-02,Tidak Banjir,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.2,0.07142857142857142
2021-09-03,Tidak Banjir,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.4,0.1285714285714286
2021-09-04,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-09-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-09-06,Tidak Banjir,0.0,0.9,0.2,1.1,0.7,0.5,0.6,0.0,1.1,0.5714285714285714
2021-09-07,Tidak Banjir,1.1,0.0,1.0,0.0,0.4,0.0,0.4,0.0,1.1,0.41428571428571426
2021-09-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.6,0.09999999999999999
2021-09-10,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.028571428571428574
2021-09-12,Tidak Banjir,0.0,0.2,0.4,0.4,1.0,4.0,0.1,0.0,4.0,0.8714285714285713
2021-09-13,Tidak Banjir,0.8,0.3,0.2,0.2,4.3,4.1,0.5,0.2,4.3,1.4857142857142855
2021-09-14,Tidak Banjir,0.1,0.2,2.0,0.9,0.5,0.0,0.0,0.0,2.0,0.5285714285714286
2021-09-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,Tidak Banjir,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.05714285714285715
2021-09-17,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2021-09-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.014285714285714287
2021-09-20,Tidak Banjir,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.4,0.1142857142857143
2021-09-21,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,Tidak Banjir,0.0,0.3,0.0,0.0,0.3,0.1,0.3,0.0,0.3,0.14285714285714285
2021-09-23,Banjir,0.0,0.0,0.4,0.1,0.0,1.0,0.2,0.0,1.0,0.24285714285714285
2021-09-24,Tidak Banjir,0.1,0.1,0.0,0.0,0.2,3.3,0.0,0.0,3.3,0.5285714285714286
2021-09-25,Tidak Banjir,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.09999999999999999
2021-09-26,Tidak Banjir,0.4,2.3,0.0,0.2,0.2,5.2,0.2,0.0,5.2,1.2142857142857142
2021-09-27,Tidak Banjir,0.0,0.0,0.7,0.3,0.1,0.3,0.0,0.0,0.7,0.2
2021-09-28,Tidak Banjir,0.2,0.1,0.4,0.2,0.4,0.0,0.1,0.0,0.4,0.20000000000000004
2021-09-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.1142857142857143
2021-09-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.05714285714285715
2021-10-01,Tidak Banjir,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.08571428571428572
2021-10-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.0,0.8,0.15714285714285717
2021-10-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.028571428571428574
2021-10-04,Tidak Banjir,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.7,0.11428571428571428
2021-10-05,Tidak Banjir,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142
2021-10-06,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.07142857142857142
2021-10-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.4,0.07142857142857142
2021-10-10,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2021-10-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2021-10-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.05714285714285715
2021-10-13,Tidak Banjir,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.3,0.08571428571428573
2021-10-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.028571428571428574
2021-10-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.8,0.39999999999999997
2021-10-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.3,0.07142857142857142
2021-10-17,Tidak Banjir,0.0,0.0,0.0,0.0,1.1,0.2,0.4,0.0,1.1,0.24285714285714288
2021-10-18,Tidak Banjir,0.1,0.4,0.0,0.0,0.8,2.0,0.5,0.0,2.0,0.5428571428571428
2021-10-19,Tidak Banjir,0.7,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.15714285714285717
2021-10-20,Tidak Banjir,0.7,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.19999999999999998
2021-10-21,Tidak Banjir,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.05714285714285715
2021-10-22,Tidak Banjir,0.0,0.0,0.0,0.0,1.2,5.8,0.0,0.0,5.8,1.0
2021-10-23,Tidak Banjir,0.2,0.0,0.0,0.2,0.0,2.4,0.0,0.0,2.4,0.39999999999999997
2021-10-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.05714285714285715
2021-10-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.07142857142857142
2021-10-26,Tidak Banjir,0.0,0.0,0.0,0.3,0.5,0.2,0.2,0.0,0.5,0.17142857142857143
2021-10-27,Tidak Banjir,0.0,0.0,0.2,0.0,4.0,0.0,0.2,0.0,4.0,0.6285714285714287
2021-10-28,Tidak Banjir,0.0,0.3,0.3,0.7,0.3,2.4,0.0,0.0,2.4,0.5714285714285714
2021-10-29,Banjir,0.6,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.6,0.17142857142857146
2021-10-30,Tidak Banjir,0.0,0.0,0.0,0.1,4.7,0.0,1.0,0.0,4.7,0.8285714285714285
2021-10-31,Tidak Banjir,0.0,0.0,0.0,0.1,0.1,5.4,1.5,0.0,5.4,1.0142857142857145
2021-11-01,Tidak Banjir,0.0,0.7,0.0,0.1,0.2,2.9,0.7,0.0,2.9,0.6571428571428571
2021-11-02,Tidak Banjir,0.2,0.3,0.0,0.4,0.9,1.7,1.3,0.0,1.7,0.6857142857142857
2021-11-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,4.7,0.0,0.0,4.7,0.6857142857142857
2021-11-04,Tidak Banjir,0.0,0.0,0.0,0.2,1.1,0.0,0.0,0.0,1.1,0.18571428571428572
2021-11-05,Tidak Banjir,0.0,0.0,0.1,0.0,0.0,1.0,1.2,0.0,1.2,0.32857142857142857
2021-11-06,Tidak Banjir,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.1142857142857143
2021-11-07,Tidak Banjir,0.1,0.2,0.0,0.1,2.5,4.5,0.9,0.0,4.5,1.1857142857142857
2021-11-08,Tidak Banjir,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.07142857142857142
2021-11-09,Tidak Banjir,0.6,0.3,0.0,0.0,0.0,1.3,0.5,0.0,1.3,0.38571428571428573
2021-11-10,Tidak Banjir,0.0,0.3,0.6,2.2,1.2,5.3,0.3,0.0,5.3,1.4142857142857144
2021-11-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13,Tidak Banjir,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.028571428571428574
2021-11-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.1142857142857143
2021-11-15,Tidak Banjir,0.0,0.0,0.0,0.5,2.4,5.8,0.8,0.0,5.8,1.3571428571428572
2021-11-16,Banjir,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.08571428571428573
2021-11-17,Banjir,0.0,0.0,0.0,0.1,0.0,0.2,1.0,0.0,1.0,0.18571428571428572
2021-11-18,Tidak Banjir,0.0,0.0,0.2,0.0,0.2,1.0,0.7,0.0,1.0,0.29999999999999993
2021-11-19,Tidak Banjir,0.4,0.2,0.2,0.0,4.0,4.0,0.9,0.0,4.0,1.385714285714286
2021-11-20,Tidak Banjir,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.08571428571428572
2021-11-21,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,6.9,0.9857142857142858
2021-11-22,Tidak Banjir,2.0,0.0,0.0,0.2,0.0,3.1,0.0,0.0,3.1,0.7571428571428572
